0,100
1,98
2,96
3,94
4,92
5,89
6,86
7,84
8,82
9,78
10,76
11,74
12,72
13,68
14,66
15,64
16,62
17,58
18,56
19,54
20,52
21,48
22,46
23,44
24,42
25,38
26,36
27,34
28,32
29,28
30,26
31,24
32,22
33,18
34,16
35,14
36,12
37,8
38,6
39,4
40,2
41,0
