0,100
1,98
2,97
3,96
4,95
5,93
6,92
7,91
8,90
9,88
10,87
11,86
12,85
13,83
14,82
15,81
16,80
17,78
18,77
19,76
20,75
21,73
22,72
23,71
24,70
25,68
26,67
27,66
28,65
29,63
30,62
31,61
32,59
33,58
34,57
35,56
36,54
37,53
38,52
39,51
40,49
41,48
42,47
43,46
44,44
45,43
46,42
47,41
48,40
49,39
50,38
51,36
52,35
53,34
54,33
55,31
56,30
57,29
58,28
59,27
60,25
61,24
62,23
63,22
64,20
65,19
66,18
67,17
68,15
69,14
70,13
71,12
72,10
73,9
74,8
75,7
76,5
77,4
78,3
79,2
80,0
